timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
2016-12-31T00:00:00.000Z,2016-12-31T23:59:59.999Z,2016-12-31T23:59:30.000Z,2016-12-31T03:04:26.000Z,2781,960.6270142,963.742981,947.2360229,963.742981,99135104,15492554222,2016-12-31T23:59:59.999Z
2016-12-30T00:00:00.000Z,2016-12-30T23:59:59.999Z,2016-12-30T00:04:35.000Z,2016-12-30T10:19:26.000Z,2781,972.5349731,972.5349731,934.8330078,961.2379761,187474000,15450507055,2016-12-30T23:59:59.999Z
2016-12-29T00:00:00.000Z,2016-12-29T23:59:59.999Z,2016-12-29T01:49:36.000Z,2016-12-29T18:14:36.000Z,2781,975.125,979.3969727,954.5029907,973.4970093,199320000,15645617392,2016-12-29T23:59:59.999Z
2016-12-28T00:00:00.000Z,2016-12-28T23:59:59.999Z,2016-12-28T23:59:26.000Z,2016-12-28T00:04:29.000Z,2781,934.8309937,975.9210205,934.8309937,975.9210205,236630000,15682769405,2016-12-28T23:59:59.999Z
2016-12-27T00:00:00.000Z,2016-12-27T23:59:59.999Z,2016-12-27T14:24:29.000Z,2016-12-27T03:59:25.000Z,2781,908.3540039,940.0479736,904.2550049,933.197998,167308000,14994286713,2016-12-27T23:59:59.999Z
2016-12-26T00:00:00.000Z,2016-12-26T23:59:59.999Z,2016-12-26T01:19:29.000Z,2016-12-26T12:19:29.000Z,2781,896.9050293,913.184021,896.8980103,907.6099854,123771000,14581389977,2016-12-26T23:59:59.999Z
2016-12-25T00:00:00.000Z,2016-12-25T23:59:59.999Z,2016-12-25T00:04:27.000Z,2016-12-25T10:24:32.000Z,2781,899.6519775,899.6519775,862.4240112,896.1829834,143664992,14396194094,2016-12-25T23:59:59.999Z
2016-12-24T00:00:00.000Z,2016-12-24T23:59:59.999Z,2016-12-24T00:49:31.000Z,2016-12-24T14:19:29.000Z,2781,922.1799927,923.4790039,886.335022,898.8220215,137727008,14436754927,2016-12-24T23:59:59.999Z
2016-12-23T00:00:00.000Z,2016-12-23T23:59:59.999Z,2016-12-23T22:59:27.000Z,2016-12-23T00:24:26.000Z,2781,864.8880005,925.1170044,864.677002,921.9840088,275564000,14807189352,2016-12-23T23:59:59.999Z
2016-12-22T00:00:00.000Z,2016-12-22T23:59:59.999Z,2016-12-22T10:04:30.000Z,2016-12-22T00:09:30.000Z,2781,834.1799927,875.7819824,834.1489868,864.539978,200027008,13882988216,2016-12-22T23:59:59.999Z
2016-12-21T00:00:00.000Z,2016-12-21T23:59:59.999Z,2016-12-21T23:59:30.000Z,2016-12-21T00:14:29.000Z,2781,800.6439819,834.2810059,799.4050293,834.2810059,155576000,13395445163,2016-12-21T23:59:59.999Z
2016-12-20T00:00:00.000Z,2016-12-20T23:59:59.999Z,2016-12-20T23:39:29.000Z,2016-12-20T02:29:34.000Z,2781,792.2470093,801.3369751,791.4970093,800.8759766,99629296,12857473134,2016-12-20T23:59:59.999Z
2016-12-19T00:00:00.000Z,2016-12-19T23:59:59.999Z,2016-12-19T17:29:32.000Z,2016-12-19T00:39:29.000Z,2781,790.6920166,793.6110229,790.3200073,792.7139893,74886400,12725090633,2016-12-19T23:59:59.999Z
2016-12-18T00:00:00.000Z,2016-12-18T23:59:59.999Z,2016-12-18T01:19:30.000Z,2016-12-18T18:59:27.000Z,2781,791.0079956,794.7369995,788.026001,790.5300293,60524400,12688510068,2016-12-18T23:59:59.999Z
2016-12-17T00:00:00.000Z,2016-12-17T23:59:59.999Z,2016-12-17T02:59:26.000Z,2016-12-17T00:34:29.000Z,2781,785.1660156,792.5089722,784.8640137,790.8289795,78989800,12691945028,2016-12-17T23:59:59.999Z
2016-12-16T00:00:00.000Z,2016-12-16T23:59:59.999Z,2016-12-16T23:39:26.000Z,2016-12-16T00:04:29.000Z,2781,778.9630127,785.0319824,778.9630127,784.9069824,83608200,12595490539,2016-12-16T23:59:59.999Z
2016-12-15T00:00:00.000Z,2016-12-15T23:59:59.999Z,2016-12-15T17:49:30.000Z,2016-12-15T23:29:29.000Z,2781,780.0700073,781.4349976,777.802002,778.0880127,81580096,12484761985,2016-12-15T23:59:59.999Z
2016-12-14T00:00:00.000Z,2016-12-14T23:59:59.999Z,2016-12-14T14:39:29.000Z,2016-12-14T15:54:35.000Z,2781,780.0050049,782.0339966,776.8389893,781.4810181,75979000,12534369129,2016-12-14T23:59:59.999Z
2016-12-13T00:00:00.000Z,2016-12-13T23:59:59.999Z,2016-12-13T03:15:02.000Z,2016-12-13T03:55:37.000Z,2781,780.6469727,788.460022,777.9619751,780.5560303,81645600,12521776922,2016-12-13T23:59:59.999Z
2016-12-12T00:00:00.000Z,2016-12-12T23:59:59.999Z,2016-12-12T18:59:32.000Z,2016-12-12T00:04:31.000Z,2781,770.039978,781.9219971,770.039978,780.0869751,76571000,12512497969,2016-12-12T23:59:59.999Z
2016-12-11T00:00:00.000Z,2016-12-11T23:59:59.999Z,2016-12-11T00:14:29.000Z,2016-12-11T06:49:28.000Z,2781,774.7520142,774.7979736,765.4119873,769.7310181,57313400,12344888048,2016-12-11T23:59:59.999Z
2016-12-10T00:00:00.000Z,2016-12-10T23:59:59.999Z,2016-12-10T17:49:26.000Z,2016-12-10T00:29:28.000Z,2781,773.0230103,777.09198,772.9099731,774.6500244,53843100,12421967470,2016-12-10T23:59:59.999Z
2016-12-09T00:00:00.000Z,2016-12-09T23:59:59.999Z,2016-12-09T14:29:28.000Z,2016-12-09T03:44:28.000Z,2781,769.9439697,774.5280151,769.6489868,772.7940063,68705296,12390863077,2016-12-09T23:59:59.999Z
2016-12-08T00:00:00.000Z,2016-12-08T23:59:59.999Z,2016-12-08T17:54:28.000Z,2016-12-08T02:19:27.000Z,2781,768.0759888,774.697998,765.9459839,770.8099976,80111904,12357837893,2016-12-08T23:59:59.999Z
2016-12-07T00:00:00.000Z,2016-12-07T23:59:59.999Z,2016-12-07T20:59:26.000Z,2016-12-07T07:04:27.000Z,2781,764.2109985,771.5430298,759.75,768.132019,96426096,12313376414,2016-12-07T23:59:59.999Z
